f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
24.206,59.259,-47.278,0.240,0.587,-0.468,0.538,0.402,0.280,2.245,0.684,-0.598,1.000,2.000,1.000,0.434,0.451,-0.550,0.505,0.342,0.239,0.496,0.323,0.226,-0.251,0.135,0.177,1.333,2.052,1.870,Touching
17.407,53.043,-47.613,0.172,0.525,-0.471,0.588,0.495,0.208,3.412,0.943,-0.441,1.000,3.000,0.000,0.264,0.416,-0.532,0.536,0.404,0.176,0.534,0.383,0.173,-0.317,0.299,0.156,1.635,2.235,2.065,Touching
21.032,48.699,-53.248,0.208,0.482,-0.527,0.565,0.457,0.264,2.713,0.947,-0.501,0.000,1.000,0.000,0.380,0.445,-0.564,0.515,0.353,0.224,0.507,0.349,0.219,-0.380,0.065,-0.205,1.497,2.209,1.901,Touching
5.214,61.349,-29.738,0.052,0.613,-0.297,0.654,0.439,0.348,12.540,0.716,-1.169,1.000,2.000,9.000,0.179,0.456,-0.206,0.584,0.352,0.317,0.581,0.317,0.312,-0.235,0.964,-0.127,1.593,2.929,1.601,Touching
8.080,70.361,-22.014,0.080,0.697,-0.218,0.632,0.372,0.393,7.900,0.534,-1.804,3.000,2.000,7.000,0.001,0.598,-0.067,0.531,0.300,0.359,0.527,0.287,0.348,-0.537,0.785,-0.263,2.285,2.527,1.553,Touching
14.326,54.796,-46.045,0.142,0.543,-0.456,0.585,0.403,0.228,4.122,0.742,-0.500,1.000,4.000,0.000,0.131,0.398,-0.514,0.545,0.358,0.202,0.545,0.342,0.199,-0.071,0.275,-0.003,1.344,1.675,1.691,Touching
10.150,68.948,-27.514,0.100,0.683,-0.272,0.567,0.429,0.296,5.640,0.628,-1.086,1.000,0.000,4.000,0.206,0.505,-0.215,0.513,0.376,0.260,0.508,0.348,0.258,-0.311,0.715,-0.100,1.566,2.067,1.600,Touching
10.897,65.515,-38.735,0.108,0.649,-0.384,0.591,0.411,0.299,5.482,0.633,-0.780,1.000,0.000,4.000,0.139,0.439,-0.289,0.526,0.360,0.261,0.526,0.321,0.257,-0.331,0.789,-0.296,1.754,2.012,1.885,Touching
4.854,59.815,-35.561,0.049,0.598,-0.356,0.600,0.431,0.315,12.355,0.721,-0.886,1.000,2.000,2.000,-0.030,0.403,-0.352,0.540,0.365,0.273,0.537,0.333,0.273,-0.024,0.772,0.021,1.577,2.225,1.847,Touching
-4.545,50.717,-59.223,-0.045,0.507,-0.592,0.536,0.308,0.330,-11.788,0.608,-0.556,1.000,0.000,0.000,-0.228,0.365,-0.545,0.497,0.263,0.290,0.487,0.236,0.289,-0.003,0.928,-0.291,1.445,2.677,1.790,Touching
-0.616,65.517,-29.210,-0.006,0.649,-0.289,0.600,0.320,0.369,-98.428,0.493,-1.274,1.000,0.000,5.000,-0.130,0.529,-0.052,0.533,0.264,0.349,0.525,0.239,0.328,-0.007,1.060,-0.361,1.592,2.744,1.434,Touching
49.580,72.422,-39.435,0.496,0.724,-0.394,0.387,0.381,0.312,0.780,0.526,-0.792,1.000,0.000,2.000,0.718,0.604,-0.536,0.338,0.316,0.256,0.282,0.307,0.214,-0.894,0.888,1.191,2.249,2.649,3.031,Touching
-5.788,68.675,-28.681,-0.057,0.680,-0.284,0.568,0.270,0.413,-9.912,0.397,-1.455,1.000,0.000,6.000,-0.207,0.585,-0.068,0.485,0.230,0.385,0.460,0.216,0.358,0.057,0.716,-0.396,1.849,2.086,1.509,Touching
16.653,40.696,-55.704,0.165,0.403,-0.552,0.595,0.489,0.262,3.610,1.213,-0.475,1.000,3.000,0.000,0.229,0.328,-0.613,0.539,0.394,0.221,0.538,0.380,0.213,-0.335,0.622,-0.084,1.636,2.203,2.058,Touching
7.014,42.101,-53.415,0.070,0.421,-0.534,0.616,0.439,0.298,8.781,1.042,-0.557,1.000,8.000,0.000,-0.004,0.299,-0.554,0.560,0.352,0.250,0.557,0.322,0.249,-0.049,0.853,0.010,1.490,2.789,1.960,Touching
9.590,55.679,-39.539,0.095,0.551,-0.391,0.652,0.464,0.336,6.862,0.842,-0.859,1.000,2.000,1.000,0.160,0.344,-0.304,0.600,0.372,0.287,0.598,0.326,0.283,-0.105,1.168,-0.381,1.424,3.106,2.265,Touching
9.371,63.693,-32.206,0.093,0.631,-0.319,0.587,0.373,0.447,6.324,0.591,-1.401,1.000,0.000,8.000,-0.062,0.452,-0.172,0.532,0.310,0.414,0.519,0.293,0.409,0.011,0.990,-0.251,1.571,2.931,1.624,Touching
-8.430,47.302,-39.273,-0.083,0.468,-0.389,0.657,0.337,0.406,-7.866,0.719,-1.045,1.000,0.000,2.000,-0.359,0.307,-0.196,0.595,0.270,0.370,0.543,0.231,0.340,0.343,1.345,-0.377,1.549,3.629,1.750,Touching
13.761,68.456,-47.392,0.136,0.678,-0.469,0.469,0.306,0.326,3.443,0.452,-0.695,1.000,0.000,4.000,0.151,0.610,-0.614,0.444,0.267,0.298,0.443,0.261,0.294,-0.043,0.551,0.294,1.193,1.900,1.653,Touching
6.655,37.819,-56.584,0.066,0.374,-0.560,0.611,0.611,0.263,9.269,1.632,-0.469,1.000,1.000,0.000,0.063,0.270,-0.602,0.550,0.504,0.219,0.550,0.483,0.219,-0.217,0.643,-0.307,1.531,2.102,2.510,Touching
-0.161,58.806,-41.661,-0.002,0.582,-0.412,0.612,0.335,0.305,-384.196,0.575,-0.740,1.000,0.000,2.000,-0.176,0.396,-0.410,0.562,0.289,0.272,0.552,0.242,0.272,0.081,1.037,-0.034,1.423,2.479,1.614,Touching
6.824,56.279,-49.965,0.068,0.557,-0.495,0.595,0.328,0.393,8.813,0.590,-0.794,1.000,0.000,4.000,0.093,0.355,-0.657,0.537,0.289,0.356,0.537,0.259,0.351,-0.239,0.820,-0.150,1.597,2.207,1.649,Touching
10.191,60.367,-46.927,0.102,0.604,-0.469,0.521,0.319,0.344,5.114,0.528,-0.734,0.000,2.000,2.000,0.114,0.591,-0.416,0.473,0.278,0.318,0.473,0.277,0.318,-0.264,0.191,-0.197,1.568,1.802,1.555,Touching
11.278,69.771,-39.654,0.112,0.691,-0.393,0.518,0.321,0.357,4.636,0.465,-0.910,1.000,0.000,3.000,0.094,0.537,-0.345,0.461,0.276,0.339,0.461,0.255,0.339,-0.307,0.829,-0.091,1.762,2.329,1.397,Touching
-4.771,64.772,-27.127,-0.047,0.641,-0.269,0.590,0.324,0.416,-12.480,0.506,-1.549,1.000,0.000,6.000,-0.144,0.536,-0.066,0.518,0.266,0.385,0.510,0.252,0.355,-0.016,0.871,-0.385,1.603,2.641,1.523,Touching
-1.471,64.111,-38.641,-0.015,0.635,-0.383,0.534,0.268,0.430,-36.658,0.422,-1.123,1.000,2.000,6.000,-0.248,0.638,-0.332,0.478,0.222,0.399,0.463,0.222,0.398,0.138,-0.643,-0.115,1.690,4.404,1.505,Touching
-1.674,70.076,-27.061,-0.017,0.694,-0.268,0.596,0.289,0.418,-35.954,0.416,-1.559,1.000,0.000,2.000,-0.176,0.639,-0.206,0.512,0.233,0.384,0.506,0.224,0.382,-0.381,0.341,-0.060,2.158,2.265,1.525,Touching
-18.373,38.306,-58.971,-0.182,0.379,-0.584,0.572,0.463,0.273,-3.146,1.222,-0.468,1.000,3.000,2.000,-0.329,0.477,-0.608,0.498,0.402,0.219,0.475,0.387,0.216,0.262,-0.197,0.180,1.704,1.718,2.526,Touching
3.101,44.838,-55.284,0.031,0.444,-0.547,0.569,0.513,0.266,18.530,1.155,-0.486,1.000,1.000,0.000,0.001,0.486,-0.620,0.510,0.403,0.236,0.509,0.397,0.235,-0.205,0.219,-0.347,1.583,2.108,1.941,Touching
13.169,41.859,-64.439,0.130,0.414,-0.638,0.526,0.495,0.308,4.032,1.196,-0.482,1.000,1.000,0.000,0.230,0.456,-0.636,0.477,0.379,0.243,0.470,0.373,0.243,-0.377,-0.347,-0.160,1.599,2.361,2.042,Touching
-9.627,46.097,-44.689,-0.095,0.456,-0.442,0.610,0.457,0.448,-6.404,1.002,-1.013,1.000,4.000,2.000,-0.292,0.357,-0.474,0.536,0.365,0.392,0.506,0.346,0.392,0.062,0.621,0.196,1.782,2.395,1.829,Touching
-0.489,65.816,-32.244,-0.005,0.652,-0.319,0.585,0.324,0.385,-120.753,0.498,-1.207,1.000,0.000,7.000,-0.151,0.535,-0.170,0.502,0.271,0.362,0.489,0.252,0.351,-0.171,0.775,-0.284,1.988,2.272,1.419,Touching
2.897,57.956,-48.361,0.029,0.574,-0.479,0.551,0.340,0.368,19.197,0.592,-0.769,3.000,2.000,5.000,-0.044,0.476,-0.615,0.509,0.277,0.338,0.506,0.263,0.332,0.058,0.652,0.003,1.383,2.545,1.570,Touching
-3.809,48.043,-47.851,-0.038,0.476,-0.474,0.621,0.462,0.303,-16.467,0.971,-0.639,1.000,7.000,4.000,-0.096,0.424,-0.479,0.553,0.362,0.266,0.549,0.354,0.266,-0.088,0.426,0.068,1.583,2.412,1.826,Touching
6.316,53.218,-38.478,0.063,0.527,-0.381,0.628,0.371,0.350,10.039,0.703,-0.919,1.000,0.000,2.000,-0.049,0.353,-0.325,0.580,0.305,0.308,0.576,0.276,0.304,-0.058,1.058,0.074,1.425,2.740,1.748,Touching
2.212,62.521,-28.634,0.022,0.625,-0.286,0.580,0.430,0.374,26.201,0.688,-1.308,1.000,0.000,6.000,0.016,0.416,-0.145,0.516,0.350,0.338,0.516,0.300,0.322,-0.156,1.291,-0.070,1.603,3.459,1.672,Touching
1.508,53.604,-39.459,0.015,0.536,-0.395,0.529,0.643,0.396,35.094,1.200,-1.004,1.000,1.000,4.000,-0.070,0.433,-0.515,0.458,0.498,0.368,0.450,0.482,0.359,-0.170,-0.020,0.105,1.874,2.524,1.385,Touching
-16.729,60.498,-39.525,-0.166,0.599,-0.391,0.540,0.344,0.323,-3.258,0.575,-0.825,1.000,0.000,4.000,-0.309,0.493,-0.314,0.471,0.293,0.277,0.453,0.268,0.270,0.385,0.724,-0.250,1.681,2.318,1.836,Touching
-5.220,33.936,-53.649,-0.052,0.336,-0.531,0.614,0.561,0.341,-11.885,1.670,-0.642,1.000,5.000,2.000,-0.109,0.370,-0.454,0.539,0.455,0.282,0.536,0.453,0.275,0.032,0.715,-0.309,1.562,2.592,2.277,Touching
-25.416,63.816,-27.805,-0.252,0.632,-0.275,0.588,0.286,0.408,-2.335,0.452,-1.484,1.000,0.000,12.000,-0.319,0.539,-0.043,0.487,0.241,0.365,0.481,0.229,0.336,0.282,0.629,-0.608,1.854,2.370,1.751,Touching
-10.232,61.253,-36.296,-0.101,0.606,-0.359,0.573,0.294,0.407,-5.659,0.485,-1.133,1.000,0.000,2.000,-0.221,0.494,-0.110,0.498,0.263,0.376,0.487,0.248,0.354,0.061,0.504,-0.409,1.653,1.816,1.653,Touching
-1.940,62.937,-38.037,-0.019,0.629,-0.380,0.601,0.265,0.425,-30.991,0.421,-1.118,1.000,0.000,4.000,-0.263,0.568,-0.262,0.523,0.218,0.394,0.497,0.212,0.390,-0.173,0.859,-0.161,2.085,2.689,1.497,Touching
8.343,60.427,-47.328,0.083,0.598,-0.469,0.518,0.304,0.302,6.270,0.508,-0.644,1.000,2.000,0.000,0.077,0.464,-0.493,0.479,0.267,0.282,0.479,0.253,0.282,-0.077,0.290,-0.018,1.356,2.100,1.369,Touching
-3.385,28.878,-57.046,-0.034,0.286,-0.565,0.588,0.523,0.355,-17.556,1.830,-0.629,1.000,1.000,0.000,-0.171,0.324,-0.480,0.536,0.435,0.318,0.529,0.434,0.315,0.080,0.304,-0.295,1.437,1.919,1.752,Touching
-9.163,60.047,-37.097,-0.092,0.600,-0.371,0.582,0.350,0.360,-6.351,0.583,-0.971,1.000,0.000,2.000,-0.220,0.440,-0.248,0.519,0.297,0.325,0.511,0.257,0.314,0.092,0.995,-0.309,1.515,2.578,1.586,Touching
-15.325,44.823,-41.923,-0.153,0.448,-0.419,0.577,0.546,0.410,-3.764,1.217,-0.977,1.000,4.000,3.000,-0.310,0.355,-0.329,0.495,0.454,0.361,0.478,0.443,0.360,0.036,0.343,-0.182,1.809,2.083,1.764,Touching
-8.415,48.242,-51.694,-0.083,0.478,-0.512,0.572,0.484,0.379,-6.865,1.014,-0.740,1.000,7.000,0.000,-0.299,0.360,-0.405,0.515,0.393,0.331,0.508,0.376,0.327,0.060,0.828,-0.468,1.576,2.453,1.986,Touching
